KEY,FREQ,REF_AREA,FIRM_SIZE,FIRM_SECTOR,FIRM_TURNOVER,FIRM_AGE,FIRM_OWNERSHIP,SAFE_QUESTION,SAFE_ITEM,SAFE_ANSWER,SAFE_FILTER,SAFE_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2009-S1,6.161737,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2009-S2,14.31351,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2010-S1,3.293514,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2010-S2,1.901498,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2011-S1,0,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2011-S2,1.567416,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2012-S1,0.817821,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2012-S2,0,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2013-S1,3.733139,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2013-S2,1.608303,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2014-S1,6.28709,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2014-S2,5.74658,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2015-S1,5.397716,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2015-S2,5.644123,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2016-S1,2.812464,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2016-S2,2.154809,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2017-S1,3.173584,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2017-S2,1.083402,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2018-S1,1.547587,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2018-S2,0.886966,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2019-S1,2.396648,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2019-S2,0.516628,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2020-S1,3.848148,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2020-S2,0.769552,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2021-S1,1.379415,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2021-S2,2.82962,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2022-S1,0,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2022-S2,2.077188,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2023-S1,1.966758,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2023-S2,5.780513,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2024-S1,7.4663,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2024-S2,2.5031,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,AT,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2025-S1,0,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2009-S1,1.046196,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2009-S2,0,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2010-S1,4.983753,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2010-S2,5.269081,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2011-S1,6.219529,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2011-S2,6.655425,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2012-S1,11.93942,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2012-S2,8.85062,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2013-S1,7.715055,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2013-S2,14.10148,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2014-S1,5.975094,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2014-S2,5.778432,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2015-S1,6.429116,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2015-S2,4.980841,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2016-S1,5.263049,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2016-S2,7.006452,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2017-S1,7.030748,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2017-S2,3.107132,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2018-S1,1.963618,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q7B.FBLN.S4.AL.WP,H,BE,SME,A,0,0,0,Q7B,FBLN,S4,AL,WP,2018-S2,3.545538,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but was rejected - Including not applicable responses - Weighted percentage of responses",PC,-2
