KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-02,5.23,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-03,5.3,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-04,5.65,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-05,5.42,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-06,5.5,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-07,5.59,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-08,5.7,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-09,5.41,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-10,5.43,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-11,5.38,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2012-12,5.22,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-01,5.44,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-02,5.46,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-03,5.4,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-04,5.72,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-05,5.67,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-06,5.4,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-07,5.48,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-08,5.28,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-09,5.28,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-10,5.37,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-11,5.25,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2013-12,5.12,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-01,5.32,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-02,5.18,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-03,5.47,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-04,5.29,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-05,5.12,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-06,4.93,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-07,4.87,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-08,4.75,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-09,4.53,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-10,4.49,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-11,4.33,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2014-12,4.18,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-01,4.34,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-02,4.08,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-03,3.9,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-04,3.89,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-05,3.74,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-06,3.54,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-07,3.61,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-08,3.58,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-09,3.51,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-10,3.49,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-11,3.39,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2015-12,3.26,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.ES.B.A2A.A.R.2.2240.EUR.N,M,ES,B,A2A,A,R,2,2240,EUR,N,2016-01,3.52,A,F,,,P1M,,A,,,,,,,,,,4,,ES2,Bank interest rates - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
