REF_AREA,country_name,TIME_PERIOD,period_sort,access_finance_main_problem,bank_loan_cost_too_high,bank_loan_limited_amount,bank_loan_rejected,bank_willingness_deteriorated,interest_rates_increased,z_access_finance_main_problem,z_bank_loan_rejected,z_bank_loan_cost_too_high,z_bank_loan_limited_amount,z_bank_willingness_deteriorated,z_interest_rates_increased,components_available,SME_FPI_equal_raw,SME_FPI_equal_z,fbz_access_finance_main_problem,fbz_bank_loan_rejected,fbz_bank_loan_cost_too_high,fbz_bank_loan_limited_amount,fbz_bank_willingness_deteriorated,fbz_interest_rates_increased,SME_FPI_fixed_baseline_raw,SME_FPI_fixed_baseline_z,SME_FPI_pca_weighted_raw,SME_FPI_pca_weighted_z,SME_FPI_reliability_weighted_raw,SME_FPI_reliability_weighted_z,PC1,PC2,SME_FPI_pca_z,cluster,cluster_name,CISS_mean,CISS_max,CISS_z,Hidden_SME_Stress,Relative_Gap_equal,Relative_Gap_fixed_baseline,Relative_Gap_pca_weighted,Relative_Gap_reliability_weighted
DE,Germany,2011-S1,20111,11.34324,1.864692,6.392076,4.890184,17.91397,35.48385,0.08762095268906504,-0.6716393994448512,-0.16431776305930204,-0.010951376138551629,-0.09713061624926406,0.07869753898793895,6,-0.12962011053582748,-0.19392674137176333,0.41261925679187317,-0.5496592091994702,0.13757041790986846,0.3160921855844998,0.9525193037382312,3.036064801688642,0.7175344594189408,1.090852015811753,-0.13309168234569127,-0.18711217104897296,-0.12755507127866061,-0.17689955164367324,-0.31409630288319196,0.0415408149122658,-0.1826259880461251,2,Low SME financing pain,0.24144550683157065,0.3489826909138579,0.4235933446842546,-0.6175200860560179,-0.6175200860560179,0.6672586711274984,-0.6107055157332275,-0.6004928963279278
DE,Germany,2011-S2,20112,10.95464,0.560895,3.704867,2.646263,14.48622,14.85472,0.029118155425545956,-1.0002029882198993,-0.6748278066646333,-0.5834635055963412,-0.36172107311175294,-0.8389406320873172,6,-0.5716729750423997,-0.8308842459649145,0.3334813771123975,-0.9942522213547127,-0.6475045734895511,-0.5483144058957269,0.4238276646484501,-0.3097877361814012,-0.29042498252675736,-0.44152677752641994,-0.5168513267887034,-0.7061703765830476,-0.4977482383453482,-0.6702461252880665,-1.219768869274195,-0.6427776122802474,-0.7092139986822658,2,Low SME financing pain,0.5548684476228806,0.7150665629513893,2.257957111631798,-3.088841357596712,-3.088841357596712,-2.6994838891582176,-2.9641274882148454,-2.928203236919864
DE,Germany,2012-S1,20121,8.95443,0.580186,4.656208,3.423784,17.70008,14.25033,-0.27200865907384514,-0.8863553571722982,-0.6672742923896422,-0.38077950827774665,-0.11364093725234699,-0.8658254951046221,6,-0.5309807082117503,-0.7722504335460748,-0.07385876265518829,-0.8402002723761363,-0.6358885921219869,-0.24229227246829702,0.9195291922409188,-0.40781415878687594,-0.21342081102792762,-0.3244590122048273,-0.47674014405344406,-0.6519175679985723,-0.458698338908911,-0.6182053644042926,-1.1251064983478656,-0.6590808558680729,-0.6541741626112286,2,Low SME financing pain,0.3431146975047743,0.5303005312095004,1.018630450503462,-1.7908808840495367,-1.7908808840495367,-1.3430894627082894,-1.6705480185020343,-1.6368358149077546
DE,Germany,2012-S2,20122,7.742731,1.494966,2.464528,2.523654,14.05706,9.064787,-0.4544270351454066,-1.0181558720585548,-0.3090863400555865,-0.84771876900888,-0.3948482382979846,-1.0964921395318032,6,-0.686788065683036,-0.9967544998706755,-0.3206196727677486,-1.0185450126906561,-0.08505828599890092,-0.9472998243242872,0.3576345922739274,-1.2488608828505778,-0.5437915143930406,-0.8267143993855635,-0.6720300411307375,-0.9160590039304238,-0.6591690581062369,-0.8853673523353439,-1.5859905564747538,-0.34522869505230463,-0.9221474106804112,2,Low SME financing pain,0.19238336613745136,0.449002168491289,0.1364483992920814,-1.133202899162757,-1.133202899162757,-0.9631627986776449,-1.0525074032225052,-1.0218157516274253
DE,Germany,2013-S1,20131,7.172252,0.0,2.254866,1.76341,11.24434,11.2697,-0.540311279304169,-1.1294737379659097,-0.8944498267398536,-0.8923874338155174,-0.6119640926707539,-0.998411787490779,6,-0.8444996929978306,-1.2240024438284351,-0.43679697194857087,-1.1691738315897842,-0.9852447564328908,-1.0147427417836017,-0.0761956307880257,-0.8912445530861792,-0.7622330809381754,-1.1588063568865352,-0.8103449636255913,-1.1031383295144475,-0.7972989430319757,-1.0694493708825192,-1.9124137034627617,-0.646718424057968,-1.1119406339453786,2,Low SME financing pain,0.075273484937346,0.1617983147347727,-0.5489581069535545,-0.6750443368748806,-0.6750443368748806,-0.6098482499329807,-0.5541802225608929,-0.5204912639289647
DE,Germany,2013-S2,20132,6.24325,0.883141,5.540664,1.356401,14.09931,10.02611,-0.6801703005687181,-1.1890695694161897,-0.5486503269560256,-0.19234541626193463,-0.39158693079234974,-1.0537299542369034,6,-0.6759254163720202,-0.9811024216828365,-0.625987009256837,-1.2498154215941977,-0.45346571952800857,0.042214662524193224,0.3641511765497768,-1.0929432557251084,-0.5026409278383636,-0.7641540586162062,-0.6626658796227096,-0.9033934072761879,-0.6531887992828769,-0.8773976206858133,-1.56389114006169,-0.5374070756102974,-0.9092980784194726,2,Low SME financing pain,0.026063559427809305,0.1362835388874606,-0.8369679893858253,-0.14413443229701117,-0.14413443229701117,0.07281393076961906,-0.0664254178903626,-0.040429631299988
DE,Germany,2014-S1,20141,8.770068,2.965349,5.943417,9.541231,15.75444,7.444454,-0.2997639156592721,0.009384885225340617,0.2666515159500168,-0.10653855208593885,-0.2638262706313661,-1.168568829661386,6,-0.2604435278104343,-0.3824312486383218,-0.11140384184578915,0.3718629813792553,0.8003256511315362,0.17177002942659503,0.6194362447743178,-1.5116637872990246,0.05672121292781507,0.08623202502594852,-0.25411206759757204,-0.35079958558432756,-0.25362990186283324,-0.3449161203565536,-0.5997043507428855,-0.3602424350146783,-0.3486879615730752,2,Low SME financing pain,0.010758869145280653,0.0408345424188793,-0.926541424079994,0.5441101754416722,0.5441101754416722,1.0127734491059426,0.5757418384956664,0.5816253037234403
DE,Germany,2014-S2,20142,6.760185,2.1653,4.294998,4.287734,11.30648,7.147025,-0.6023469770910618,-0.7598524577733429,-0.04661278046760159,-0.45773560148875053,-0.6071674619393892,-1.1817992569060032,6,-0.6092524226110249,-0.8850327722368098,-0.5207138753605176,-0.6690239551833642,0.31858005592452604,-0.35848431592623914,-0.06661123914539142,-1.5599039978404363,-0.47602622125523714,-0.7236922996785902,-0.6251151764237204,-0.85260380263368,-0.6240892444187841,-0.8386174189858964,-1.4752714995432725,-0.2772308504302736,-0.8577716858404836,2,Low SME financing pain,0.017990240602040308,0.0877118703299995,-0.8842185304458265,-0.0008142417909832167,-0.0008142417909832167,0.16052623076723638,0.03161472781214658,0.04560111145993018
DE,Germany,2015-S1,20151,7.411487,2.410832,3.012769,4.69174,9.328972,8.572181,-0.5042950242775659,-0.7006963371939411,0.049526842515504155,-0.7309155645070836,-0.7598127088708243,-1.1184045550772332,6,-0.6274328912351907,-0.9112291547443834,-0.3880770783687476,-0.5889773561859882,0.466425949716491,-0.7709446788481775,-0.3716194649008156,-1.3287569829415664,-0.49699160192146746,-0.7555655114272473,-0.6541394014957821,-0.8918608282252769,-0.6552246003670328,-0.8801106785670489,-1.5437686560034736,-0.14044240085706397,-0.8975982000721595,2,Low SME financing pain,0.1039845830645691,0.1957273518399488,-0.38092127473928095,-0.5303078800051024,-0.5303078800051024,-0.3746442366879663,-0.510939553485996,-0.499189403827768
DE,Germany,2015-S2,20152,6.372275,1.218521,3.903408,7.236219,10.14992,8.168818,-0.6607458965107521,-0.32812388397355324,-0.4173301456514544,-0.541164179159626,-0.6964431497196767,-1.1363472063475208,6,-0.6300257435604305,-0.9149652163774343,-0.5997112374461208,-0.08483412521851695,-0.25151829165730677,-0.48444883046818266,-0.24499752814128603,-1.394178700543466,-0.5099481189124798,-0.7752630221070695,-0.6221532536059827,-0.8485976222940648,-0.6237553272706363,-0.8381724164964524,-1.468281363194554,-0.5652339694936709,-0.8537073891724116,2,Low SME financing pain,0.2294155554827838,0.3836284869624158,0.35318590476730977,-1.268151121144744,-1.268151121144744,-1.1284489268743794,-1.2017835270613746,-1.1913583212637622
DE,Germany,2016-S1,20161,5.967978,1.629018,1.894069,7.226329,11.72093,6.539992,-0.721611839447574,-0.3295720160125089,-0.2565974231725273,-0.9692555370304077,-0.5751757721000899,-1.2088016875418237,6,-0.6768357125508219,-0.982414074720392,-0.6820457905618516,-0.08679365271089103,-0.004339529361882248,-1.130801933676116,-0.002687017769632074,-1.658359090402307,-0.5941711690804466,-0.9033054914930574,-0.6722952718004049,-0.9164177445052698,-0.6707552122847265,-0.9008079114114755,-1.5866165007207464,-0.39821367522825135,-0.9225113553857034,2,Low SME financing pain,0.24167564348481935,0.4699218255215216,0.42494026057082035,-1.4073543352912123,-1.4073543352912123,-1.3282457520638777,-1.3413580050760903,-1.3257481719822959
DE,Germany,2016-S2,20162,6.286227,2.875291,3.181948,4.45489,9.325302,15.3407,-0.6737002163741883,-0.7353768299569975,0.23138873078713568,-0.6948718367771082,-0.7600959987772309,-0.8173229585170235,6,-0.5749965182692355,-0.8356731659564992,-0.6172347996454504,-0.6359049685791917,0.7460976665791489,-0.716524109871208,-0.3721855208603982,-0.2309663115089074,-0.30445300731433445,-0.4628532781794724,-0.6379607055748108,-0.8699781602735458,-0.6458087553981587,-0.8675624327683252,-1.5055869418295607,0.2055626490975452,-0.8753980875197404,2,Low SME financing pain,0.20592577814814447,0.4659636034647901,0.2157077854964605,-1.0513809514529597,-1.0513809514529597,-0.6785610636759329,-1.0856859457700063,-1.0832702182647858
DE,Germany,2017-S1,20171,5.646894,0.0,2.745899,2.65414,8.951138,11.14668,-0.7699502649662558,-0.9990496074240598,-0.8944498267398536,-0.7877724416567211,-0.7889779836657136,-1.0038840419099269,6,-0.8740140277270884,-1.2665298845675859,-0.7474341255052502,-0.9926915339879351,-0.9852447564328908,-0.8567899506779192,-0.4298960827299596,-0.9111972500350459,-0.8205422832281667,-1.2474525675645853,-0.8590284797900488,-1.1689857392286416,-0.8540133015105089,-1.1450310858383326,-2.027306776937427,-0.6249923370402506,-1.178743270176248,2,Low SME financing pain,0.06468165501074775,0.1406188447626294,-0.6109486842672913,-0.6555812003002945,-0.6555812003002945,-0.636503883297294,-0.5580370549613503,-0.5340824015710413
DE,Germany,2017-S2,20172,4.869804,0.0,3.355847,2.074785,8.209089,18.81731,-0.8869392992573212,-1.0838810065574374,-0.8944498267398536,-0.6578225090915505,-0.8462572729733798,-0.6626741661568054,6,-0.8386706801293914,-1.2156033726108633,-0.9056874835086565,-1.1074804167325594,-0.9852447564328908,-0.6605852372893509,-0.5443487417905484,0.33290741422186115,-0.6450732035886907,-0.9806907462684208,-0.8503547550348671,-1.1572540001781337,-0.8513558112514356,-1.141489519352393,-2.0068367909111573,-0.40613205093796245,-1.1668413426813287,2,Low SME financing pain,0.005886314025275459,0.0161409946206449,-0.9550589236032455,-0.26054444900761775,-0.26054444900761775,-0.025631822665175275,-0.20219507657488822,-0.18643059574914755
DE,Germany,2018-S1,20181,5.967165,1.744654,4.208261,3.73815,7.565075,15.89323,-0.7217342346461721,-0.8403246719793449,-0.21131940872522761,-0.4762149920284443,-0.8959691710073202,-0.7927449652296569,6,-0.6563845739360278,-0.9529458656800359,-0.6822113569441969,-0.7779142440983158,0.06529012288111506,-0.38638539638749836,-0.6436806117509499,-0.14135109735545848,-0.42770876394255075,-0.6502363213397595,-0.7012190830584556,-0.9555389543203354,-0.7088903856436769,-0.9516296412155375,-1.6548766806307729,-0.10363627095645236,-0.962200083606458,2,Low SME financing pain,0.02261870462748678,0.0799835486003442,-0.8571296176704456,-0.09581624800959032,-0.09581624800959032,0.2068932963306861,-0.09840933664988982,-0.0945000235450919
DE,Germany,2018-S2,20182,6.198695,1.162939,3.992004,2.209391,6.608452,11.29354,-0.686877948875656,-1.064171475593266,-0.4390936327922221,-0.5222887271120025,-0.9698115797638411,-0.9973513213441971,6,-0.7799324475801974,-1.1309669839958754,-0.6350605764959494,-1.0808106333515186,-0.2849867213069858,-0.4559497571252525,-0.7912288815667136,-0.8873779273727914,-0.6892357495365352,-1.0478301033239654,-0.8047335473708204,-1.0955485485307448,-0.8072204398289302,-1.0826714854044752,-1.8991707639454432,-0.3374047546378248,-1.1042407505281426,2,Low SME financing pain,0.07227467680837531,0.1996227418747373,-0.5665091673894092,-0.5644578166064662,-0.5644578166064662,-0.48132093593455627,-0.5290393811413356,-0.5161623180150661
DE,Germany,2019-S1,20191,4.608389,0.337459,2.744982,6.575505,6.375373,13.72574,-0.9262947000464176,-0.424868182455504,-0.7623155997052682,-0.7879678092752104,-0.9878031133048089,-0.889160643419862,6,-0.7964016747011784,-1.1546976249482133,-0.9589243049610757,-0.21574284590571544,-0.7820454688730508,-0.8570849261875976,-0.82717867911537,-0.49289776545575853,-0.6889789984164282,-1.0474397701862963,-0.805316680985163,-1.0963372721285232,-0.8131907496706783,-1.0906279583112028,-1.900546958979751,-0.5187063999096607,-1.1050409158773609,2,Low SME financing pain,0.07035878599379808,0.1727106133161259,-0.5777222607348262,-0.576975364213387,-0.576975364213387,-0.46971750945147006,-0.5186150113936969,-0.5129056975763766
DE,Germany,2019-S2,20192,5.655137,3.046385,4.422615,4.815894,10.81168,11.27479,-0.7687093011015024,-0.682517228481657,0.2983816793831292,-0.4305466926896898,-0.6453614253426594,-0.9981853708512612,6,-0.53782305651394,-0.7821096278869707,-0.7457554493801912,-0.5643784505956747,0.8491210824778604,-0.3174331822090877,-0.14292853854634646,-0.8904190025458629,-0.30196559013321705,-0.45907171199743285,-0.5960587927529347,-0.8133032805859344,-0.6036773312148586,-0.8114150059309051,-1.4066984488063812,0.10278158540379742,-0.8179010441640068,2,Low SME financing pain,0.06308599381333882,0.1813776934647978,-0.6202875765559704,-0.16182205133100025,-0.16182205133100025,0.1612158645585376,-0.19301570402996393,-0.19112742937493465
DE,Germany,2020-S1,20201,9.068114,1.202521,5.854098,2.891456,13.44055,14.98896,-0.25489380574367054,-0.9643008811392488,-0.4235950478545468,-0.12556803988947055,-0.4424370830387892,-0.8329692824431421,6,-0.507294023351478,-0.7381201000676927,-0.050707165348236556,-0.9456715919879122,-0.2611526134592366,0.14303838542554304,0.26254490299809313,-0.28801525984896864,-0.18999389037011968,-0.2888435748019652,-0.49044113341602313,-0.6704489874835561,-0.4817991806629326,-0.6489912409183096,-1.157440826299708,-0.4781562033803919,-0.6729744112477389,2,Low SME financing pain,0.27900992440272404,0.6852335230677173,0.6434458109556768,-1.3815659110233693,-1.3815659110233693,-0.932289385757642,-1.3138947984392328,-1.2924370518739865
DE,Germany,2020-S2,20202,8.863639,0.630409,4.19931,3.807123,13.42223,16.07241,-0.2856770262029039,-0.8302253786403275,-0.6476091559305227,-0.47812201007980426,-0.44385121684951656,-0.7847745657269506,6,-0.5783765589050043,-0.8405434935160455,-0.09234823057587631,-0.764248471627991,-0.6056470581308417,-0.38926470477041164,0.25971925036061244,-0.11228977204820817,-0.2840131644654527,-0.43177903013202107,-0.5461595210879163,-0.7458114877855375,-0.5355463048174586,-0.7206186017228879,-1.2889361929665542,-0.5609634092831338,-0.7494301703273067,2,Low SME financing pain,0.10093760840385751,0.2289825418871146,-0.3987542384090916,-0.44178925510695394,-0.44178925510695394,-0.03302479172292949,-0.34705724937644594,-0.32186436331379636
DE,Germany,2021-S1,20211,5.596777,2.576391,3.039653,4.463386,10.61472,15.66191,-0.7774952590230128,-0.73413281278784,0.11435252650561537,-0.7251879057770245,-0.6605649076221827,-0.8030346896016072,6,-0.5976771747176753,-0.8683539050578246,-0.7576403867401865,-0.6342216373784627,0.5661164924168474,-0.7622967817901689,-0.1733073891728868,-0.17886904450398577,-0.3233697911948072,-0.4916120528387404,-0.652989157081241,-0.8903050528581096,-0.6592190634525185,-0.8854339931284395,-1.541054079768116,0.1525753026996132,-0.8960198555881332,2,Low SME financing pain,0.011773115739801015,0.031646985110895,-0.9206053646484768,0.05225145959065214,0.05225145959065214,0.4289933118097364,0.030300311790367185,0.03517137152003724
DE,Germany,2021-S2,20212,6.850084,0.543657,5.301994,2.631436,11.46212,37.62133,-0.5888128984209817,-1.0023740148874012,-0.6815774556756898,-0.24319425977864306,-0.5951534998050219,0.17377829314043797,6,-0.4895556392378832,-0.7125607206637794,-0.5024060620684302,-0.9971899275356458,-0.6578843509409052,-0.03455938861532947,-0.04260553082129149,3.3827441276052688,0.19134981127061113,0.29090495182458204,-0.5265107885927119,-0.7192353848063345,-0.5317910222562277,-0.7156140366755918,-1.2425651942361111,0.03544812318784045,-0.7224685366433149,2,Low SME financing pain,0.02777543253430641,0.1326453556282613,-0.8269489461331454,0.114388225469366,0.114388225469366,1.1178538979577275,0.10771356132681087,0.11133490945755364
DE,Germany,2022-S1,20221,5.969624,1.713613,2.555672,5.783499,15.03809,71.04739,-0.7213640380983827,-0.5408367632082892,-0.22347371055561457,-0.8283004634259125,-0.3191218358777942,1.660657699332157,6,-0.16207318530563938,-0.2406886361167006,-0.6817105848234254,-0.3726647398516364,0.046598936440258636,-0.9179811243743117,0.5089473655789375,8.804139391583746,1.2312215407589282,1.871799301089115,-0.2830753392902468,-0.38997416803167007,-0.3040521567971887,-0.4121125165093956,-0.6680576572586256,1.259555761258842,-0.3884308366851677,0,Interest Rates Increased driven stress,0.278210933293269,0.5596952657775014,0.6387695727147964,-0.8794582088314971,-0.8794582088314971,1.2330297283743186,-1.0287437407464664,-1.0508820892241921
DE,Germany,2022-S2,20222,5.268865,0.788492,3.444764,3.942275,14.51263,85.53078,-0.8268616235527994,-0.8104359002450874,-0.5857107474948064,-0.6388786677249138,-0.35968246645556784,2.304917128138396,6,-0.15277537955579645,-0.22729135351969176,-0.8244192349168623,-0.7374705080638525,-0.5104581522924371,-0.6319829064343085,0.4279011082159102,11.153210204965676,1.4794634185790212,2.2491960229806787,-0.29053741960341317,-0.40006708445211575,-0.3155610146441003,-0.42745006482322334,-0.6856681630158163,1.407535289364052,-0.3986701676940875,0,Interest Rates Increased driven stress,0.447632684150912,0.7348490229803767,1.630340643809446,-1.857631997329138,-1.857631997329138,0.6188553791712326,-2.030407728261562,-2.0577907086326697
DE,Germany,2023-S1,20231,5.168119,3.412012,3.514801,3.254188,17.30946,84.5181,-0.8420286920373864,-0.9111882592227237,0.4415452667462589,-0.623957226180607,-0.14379317246775797,2.259870447881668,6,0.03007472745324195,0.0361788266929651,-0.8449360255143622,-0.8738027015567893,1.069281593569998,-0.6094537899988172,0.8592804786354197,10.98896295129816,1.7648887510722682,2.683121941418289,-0.16946345407535232,-0.23630719934199185,-0.19867311665962611,-0.2716766764917538,-0.3999336657314929,2.1323585222507635,-0.23253467228579425,0,Interest Rates Increased driven stress,0.16942884305553202,0.3736714083069923,0.002102951180577512,0.03407587551238759,0.03407587551238759,2.6810189902377113,-0.23841015052256936,-0.2737796276723313
DE,Germany,2023-S2,20232,5.234015,5.847219,0.0,9.63782,12.62172,69.64391,-0.8321082074041468,0.023527820059585258,1.3950661229516403,-1.3727885247994966,-0.5056431522657491,1.5982272032161942,6,0.051046876959671174,0.06639776449010054,-0.8315163916508554,0.391000372780763,2.535629586839507,-1.7400756181265482,0.1362496437651019,8.576508021775625,1.5112992692305989,2.297595373565845,-0.18625998889556677,-0.2590255318952361,-0.22796329262082296,-0.3107109138505831,-0.4395734793944916,2.4438692387448953,-0.2555825721487277,0,Interest Rates Increased driven stress,0.09380088459085689,0.1572426670546342,-0.4405231897954447,0.5069209542855453,0.5069209542855453,2.73811856336129,0.1814976579002086,0.1298122759448616
DE,Germany,2024-S1,20241,5.2015,1.4369,1.3971,5.7606,15.6945,50.7308,-0.8370032626100741,-0.5441897233255838,-0.3318224532633843,-1.0751351989638516,-0.2684530818003072,0.7569221326802509,6,-0.3832802645471583,-0.5594276841020407,-0.8381380287012367,-0.3772017691790248,-0.1200224441083295,-1.2906641845696403,0.610191178230071,5.508977927558598,0.5821904465384062,0.8850914598680815,-0.45727882846116946,-0.6255949577529855,-0.4675992802586997,-0.6300674118643337,-1.0791778034133517,0.7386107447122813,-0.6274696989958006,0,Interest Rates Increased driven stress,0.03574874431124262,0.1158680873949789,-0.7802837141968321,0.22085603009479138,0.22085603009479138,1.6653751740649136,0.1546887564438466,0.15021630233249839
DE,Germany,2024-S2,20242,4.821,4.8946,2.5294,1.9156,13.8949,45.0518,-0.8942866243156042,-1.1071894897344994,1.0220620684636585,-0.8338977350430867,-0.40736548386280735,0.5043052179806788,6,-0.2860620077519434,-0.4193451210848394,-0.9156263540178617,-1.1390200915428281,1.9620147117999696,-0.926432156642873,0.332623247749152,4.587897079138718,0.6502427394140461,0.988549879027656,-0.4645405032522091,-0.6354168135442052,-0.48484528441488967,-0.653050702255484,-1.0963153522398916,1.662988780616502,-0.6374340371889168,0,Interest Rates Increased driven stress,0.06424697027853063,0.2188867768723852,-0.6134927543369909,0.1941476332521515,0.1941476332521515,1.602042633364647,-0.021924059207214297,-0.0395579479184931
DE,Germany,2025-S1,20251,5.9947,0.0,2.5439,7.5745,14.8222,28.2017,-0.7175889064870085,-0.27859147201501644,-0.8944498267398536,-0.8308084978914033,-0.33578653830126226,-0.2452317206316221,6,-0.5504094936776943,-0.8002455257653662,-0.6766038903539386,-0.01780976529457698,-0.9852447564328908,-0.9217678765007392,0.4756487767194545,1.8549679712042573,-0.045134923443072315,-0.06861764139001171,-0.5320843913095183,-0.7267740206854257,-0.5307074677944653,-0.7141700125049046,-1.2557188938229982,-0.36774840848096657,-0.7301165330108828,2,Low SME financing pain,0.044420764854755414,0.2110747825715864,-0.7295291643509209,-0.07071636141444537,-0.07071636141444537,0.6609115229609092,0.002755143665495119,0.015359151846016217
ES,Spain,2009-S1,20091,26.61261,3.811979,,19.97566,58.56781,56.30948,2.3863879559100116,1.5372343233554875,0.5981549004627758,,3.0409681654047445,1.005076548897227,5,1.713564378806049,2.4619325168788944,3.5222064051227906,2.4392593911592857,1.3101197678295273,,7.222913966386823,6.413787807372475,4.181657467574181,6.357282800928507,1.968925074320272,2.6559930421142446,2.0301186280214223,2.6985747177140866,3.888152257808974,-0.10961416738918575,2.2607004324409505,3,Broad SME financing pain,0.7425331086962532,0.9090082718714998,3.3562980746141426,-0.8943655577352483,-0.8943655577352483,3.0009847263143645,-0.7003050324998981,-0.657723356900056
ES,Spain,2009-S2,20092,34.22801,1.294848,,24.37133,59.18582,57.65078,3.532868147059273,2.1808653202893438,-0.38744382124798965,,3.0886727962108376,1.0647411144345638,5,1.8959407113492055,2.7247200316780718,5.0730726143638565,3.3101831740110144,-0.2055583616463131,,7.318235013684285,6.631334160953313,4.425453320273231,6.727920327631638,2.3168631805673927,3.126600443597736,2.3986148793173956,3.1896598569082477,4.575246119849183,-1.2036233304817632,2.6601995487428254,3,Broad SME financing pain,0.3626143295814082,0.6250423024336809,1.1327555316474174,1.5919645000306544,1.5919645000306544,5.595164795984221,1.9938449119503188,2.05690432526083
ES,Spain,2010-S1,20101,23.70555,3.637008,12.56717,14.37446,45.94517,64.93256,1.9487370505757715,0.7170849627287986,0.5296438877516954,1.304657575581251,2.066617619299944,1.3886539154771853,6,1.3258991685691077,1.9033426178953752,2.9301874537563046,1.329481293051578,1.2047618353291856,2.302462414550687,5.276014620973582,7.812370980887615,3.4758797664248253,5.284304328734679,1.4407942045607485,1.94166399393514,1.4749770545476961,1.958752328957022,3.400273592549651,0.13947347537537189,1.9770316261807783,3,Broad SME financing pain,0.2990994728377089,0.620198322154093,0.7610234829998275,1.1423191348955477,1.1423191348955477,4.523280845734852,1.1806405109353126,1.1977288459571944
ES,Spain,2010-S2,20102,25.61326,1.202075,14.49266,15.67045,52.66797,78.26358,2.235938212098129,0.9068488293785493,-0.423769682003458,1.7148848337326188,2.585555325782371,1.981652883992468,6,1.5001850671634465,2.154472561772878,3.3186900899975105,1.586258647433962,-0.26142117017946537,2.921843433231877,6.312930426173139,9.974538125085957,3.9754732586238304,6.043825437300036,1.6990449829798373,2.29096384232995,1.7460632436853523,2.3200216728325302,4.009745298733763,-0.4440672496031707,2.331398651536769,3,Broad SME financing pain,0.35414514908524847,0.5197611348289679,1.0831881394244005,1.0712844223484776,1.0712844223484776,4.9606372978756355,1.2077757029055494,1.2368335334081297
ES,Spain,2011-S1,20111,24.28427,4.393161,16.57165,9.682646,55.32485,82.06553,2.035861957504088,0.030091416296008224,0.8257204249751298,2.157815395524221,2.790641779878735,2.150773658572858,6,1.6651507721251733,2.3921729641742053,3.0480430217648125,0.3998818469337618,1.6600756686726015,3.5906014865211735,6.722724093174775,10.5911789653131,4.335417513730037,6.591040851289254,1.752405331826628,2.363136952035862,1.7924293942313898,2.381812606701515,4.135675694968452,0.6742826336803145,2.4046187525895117,3,Broad SME financing pain,0.24144550683157065,0.3489826909138579,0.4235933446842546,1.9685796194899507,1.9685796194899507,6.167447506604999,1.9395436073516075,1.9582192620172603
ES,Spain,2011-S2,20112,29.32811,7.887493,17.62619,14.31724,58.38242,83.25847,2.7951999630358118,0.708706589091889,2.193948440296153,2.3824860262784413,3.026657779642149,2.2038387795839003,6,2.2184729296547245,3.1894592821568404,4.075214414051293,1.3181441683687025,3.764170604346419,3.9298201059064013,7.194319657300439,10.784662710217843,5.177721943365182,7.8715779362102145,2.268192007054231,3.0607697280683683,2.3031319123026712,3.0624122499592277,5.35293198709803,1.318667432836791,3.1123718557458964,3,Broad SME financing pain,0.5548684476228806,0.7150665629513893,2.257957111631798,0.9315021705250426,0.9315021705250426,5.613620824578417,0.8028126164365705,0.8044551383274299
ES,Spain,2012-S1,20121,25.41136,2.222722,17.6176,17.83339,60.28753,75.19564,2.2055426517082557,1.2235548670265337,-0.024128829573478134,2.380655919579616,3.173714573537064,1.8451828122750165,6,1.8007536657588348,2.5875642571158743,3.2775734201383075,2.0148067156195446,0.3531564325814272,3.927056922015302,7.488161311022656,9.476946862874073,4.422950277375218,6.72411500601242,2.0099328326915464,2.711458523650382,2.059341937918062,2.7375198444496602,4.743440466491288,-0.4623931466552128,2.7579933096286706,3,Broad SME financing pain,0.3431146975047743,0.5303005312095004,1.018630450503462,1.5689338066124123,1.5689338066124123,5.705484555508958,1.69282807314692,1.7188893939461982
ES,Spain,2012-S2,20122,23.77786,3.110964,22.61449,16.43235,50.38414,72.64049,1.9596231475138188,1.018409173208706,0.3236679993439734,3.4452475217089384,2.409264866123337,1.73152299371636,6,1.814622616935856,2.607548139683631,2.944913290296765,1.7372155732620453,0.8880070117057872,5.534428977148204,5.960675499150336,9.062525357355486,4.3546276181531045,6.620245554782975,1.9444307960599587,2.6228630444614076,1.969650354326772,2.6179902599353913,4.588855693238047,-0.32808611684478695,2.668112605229682,3,Broad SME financing pain,0.19238336613745136,0.449002168491289,0.1364483992920814,2.4710997403915496,2.4710997403915496,6.483797155490893,2.4864146451693263,2.48154186064331
ES,Spain,2013-S1,20131,22.21483,1.950062,13.55591,15.31912,39.16037,67.8741,1.724312732673885,0.8554057323870162,-0.13089059424192703,1.5153094611919702,1.5428940887855793,1.5195013814510152,6,1.1710888003745898,1.6802751213858915,2.6266042834120227,1.5166488603868682,0.1889755461742903,2.620514852325404,4.229536017546743,8.2894613416661,3.245290150251904,4.933743955883477,1.289047987918901,1.73641802801024,1.3126079529453252,1.7423673519571146,3.0421525981818966,-0.2386155719092762,1.768808225153374,3,Broad SME financing pain,0.075273484937346,0.1617983147347727,-0.5489581069535545,2.229233228339446,2.229233228339446,5.482702062837031,2.285376134963794,2.291325458910669
