REF_AREA,country_name,TIME_PERIOD,period_sort,access_finance_main_problem,bank_loan_cost_too_high,bank_loan_limited_amount,bank_loan_rejected,bank_willingness_deteriorated,interest_rates_increased,z_access_finance_main_problem,z_bank_loan_rejected,z_bank_loan_cost_too_high,z_bank_loan_limited_amount,z_bank_willingness_deteriorated,z_interest_rates_increased,components_available,SME_FPI_equal_raw,SME_FPI_equal_z,fbz_access_finance_main_problem,fbz_bank_loan_rejected,fbz_bank_loan_cost_too_high,fbz_bank_loan_limited_amount,fbz_bank_willingness_deteriorated,fbz_interest_rates_increased,SME_FPI_fixed_baseline_raw,SME_FPI_fixed_baseline_z,SME_FPI_pca_weighted_raw,SME_FPI_pca_weighted_z,SME_FPI_reliability_weighted_raw,SME_FPI_reliability_weighted_z,PC1,PC2,SME_FPI_pca_z,cluster,cluster_name,CISS_mean,CISS_max,CISS_z,Hidden_SME_Stress,Relative_Gap_equal,Relative_Gap_fixed_baseline,Relative_Gap_pca_weighted,Relative_Gap_reliability_weighted,gdp_growth_pct,unemployment_pct,inflation_cpi_pct,domestic_credit_private_pct_gdp_change,macro_gdp_slowdown_z,macro_unemployment_z,macro_inflation_z,macro_credit_contraction_z,macro_stress_context_z,micro_access_finance_severity,micro_access_finance_top_box,micro_access_finance_high_pressure,micro_access_severity_large_firms,micro_access_severity_medium_firms,micro_access_severity_micro_firms,micro_access_severity_small_firms,micro_access_severity_construction,micro_access_severity_industry,micro_access_severity_services,micro_access_severity_trade,micro_problem_pressure_mean,micro_problem_pressure_max,micro_problem_high_pressure_mean,micro_medium_access_gap,bls_credit_standards_sme,bls_credit_standards_sme_fwd,bls_terms_conditions_sme,bls_loan_demand_sme,bls_rejection_share_enterprise,mir_small_loan_rate,mir_large_loan_rate,mir_small_loan_volume,eurostat_bankruptcies_index,eurostat_registrations_index,mir_rate_spread_small_large,mir_small_loan_volume_yoy_pct,eurostat_bankruptcy_registration_gap,SME_FPI_equal_z_lag1,SME_FPI_equal_z_lag2,SME_FPI_fixed_baseline_z_lag1,SME_FPI_fixed_baseline_z_lag2,SME_FPI_pca_weighted_z_lag1,SME_FPI_pca_weighted_z_lag2,SME_FPI_reliability_weighted_z_lag1,SME_FPI_reliability_weighted_z_lag2,CISS_z_lag1,CISS_z_lag2,Relative_Gap_equal_lag1,Relative_Gap_equal_lag2,Relative_Gap_fixed_baseline_lag1,Relative_Gap_fixed_baseline_lag2,Relative_Gap_pca_weighted_lag1,Relative_Gap_pca_weighted_lag2,Relative_Gap_reliability_weighted_lag1,Relative_Gap_reliability_weighted_lag2,PC1_lag1,PC1_lag2,PC2_lag1,PC2_lag2,components_available_lag1,components_available_lag2,z_access_finance_main_problem_lag1,z_access_finance_main_problem_lag2,z_bank_loan_rejected_lag1,z_bank_loan_rejected_lag2,z_bank_loan_cost_too_high_lag1,z_bank_loan_cost_too_high_lag2,z_bank_loan_limited_amount_lag1,z_bank_loan_limited_amount_lag2,z_bank_willingness_deteriorated_lag1,z_bank_willingness_deteriorated_lag2,z_interest_rates_increased_lag1,z_interest_rates_increased_lag2,macro_gdp_slowdown_z_lag1,macro_gdp_slowdown_z_lag2,macro_unemployment_z_lag1,macro_unemployment_z_lag2,macro_inflation_z_lag1,macro_inflation_z_lag2,macro_credit_contraction_z_lag1,macro_credit_contraction_z_lag2,macro_stress_context_z_lag1,macro_stress_context_z_lag2,micro_access_finance_severity_lag1,micro_access_finance_severity_lag2,micro_access_finance_top_box_lag1,micro_access_finance_top_box_lag2,micro_access_finance_high_pressure_lag1,micro_access_finance_high_pressure_lag2,micro_access_severity_large_firms_lag1,micro_access_severity_large_firms_lag2,micro_access_severity_medium_firms_lag1,micro_access_severity_medium_firms_lag2,micro_access_severity_micro_firms_lag1,micro_access_severity_micro_firms_lag2,micro_access_severity_small_firms_lag1,micro_access_severity_small_firms_lag2,micro_access_severity_construction_lag1,micro_access_severity_construction_lag2,micro_access_severity_industry_lag1,micro_access_severity_industry_lag2,micro_access_severity_services_lag1,micro_access_severity_services_lag2,micro_access_severity_trade_lag1,micro_access_severity_trade_lag2,micro_problem_pressure_mean_lag1,micro_problem_pressure_mean_lag2,micro_problem_pressure_max_lag1,micro_problem_pressure_max_lag2,micro_problem_high_pressure_mean_lag1,micro_problem_high_pressure_mean_lag2,micro_medium_access_gap_lag1,micro_medium_access_gap_lag2,bls_credit_standards_sme_lag1,bls_credit_standards_sme_lag2,bls_credit_standards_sme_fwd_lag1,bls_credit_standards_sme_fwd_lag2,bls_terms_conditions_sme_lag1,bls_terms_conditions_sme_lag2,bls_loan_demand_sme_lag1,bls_loan_demand_sme_lag2,bls_rejection_share_enterprise_lag1,bls_rejection_share_enterprise_lag2,mir_small_loan_rate_lag1,mir_small_loan_rate_lag2,mir_large_loan_rate_lag1,mir_large_loan_rate_lag2,mir_small_loan_volume_lag1,mir_small_loan_volume_lag2,eurostat_bankruptcies_index_lag1,eurostat_bankruptcies_index_lag2,eurostat_registrations_index_lag1,eurostat_registrations_index_lag2,mir_rate_spread_small_large_lag1,mir_rate_spread_small_large_lag2,mir_small_loan_volume_yoy_pct_lag1,mir_small_loan_volume_yoy_pct_lag2,eurostat_bankruptcy_registration_gap_lag1,eurostat_bankruptcy_registration_gap_lag2,macro_micro_predictor_count,target_next_SME_FPI_equal_z,target_next_micro_access_finance_severity,target_next_macro_stress_context_z,target_next_CISS_z
FR,France,2023-S2,20232,7.518098,2.203951,1.41793,8.794181,17.91844,64.8777,-0.4882449941204351,-0.1000010641883863,-0.0314787345268686,-1.07069735000733,-0.0967855737747032,1.3862135978261172,6,-0.0668323531319343,-0.1034553600368069,-0.3663658882233318,0.2238483187727848,0.3418535666724255,-1.2839637048895955,0.9532087506426824,7.8034732004078995,1.2786757072304775,1.9439428371585543,-0.1569961621917182,-0.2194444305576894,-0.1719159689343914,-0.2360181383957132,-0.3705108632047064,1.1315230582280922,-0.2154272809118222,0,Interest Rates Increased driven stress,0.0938008845908568,0.1572426670546342,-0.4405231897954447,0.3370678297586377,0.3370678297586377,2.384466026953999,0.2210787592377553,0.2045050513997315,1.43921494437743,7.335,4.8783572650844,-6.723012158298005,-0.0580200990863834,-0.3605443941631485,1.1962949050894134,0.6567842915316935,0.3586286758428937,4.037482323218882,18.767902366950512,25.55006454457692,3.962008822117842,3.813630489304827,3.941917180561828,4.367162294680402,,,,,5.519730150815115,6.507265051048286,41.880096341050965,0.12828669125700065,31.81818199157715,18.18181800842285,18.18181848526001,-31.818182468414307,4.166666507720947,4.718333333333333,4.833333333333333,31423.0,88.75,188.2,-0.11500000000000021,-0.39937874417572683,-99.44999999999999,0.1275582944459499,-0.2868944411230607,2.654065693103637,1.9312141439902724,-0.0406994588559448,-0.4482711645200233,-0.0661116977852786,-0.4695251463089407,0.0021029511805775,1.630340643809446,0.1254553432653724,-1.9172350849325068,2.651962741923059,0.3008735001808262,-0.0428024100365223,-2.0786118083294696,-0.0682146489658562,-2.099865790118387,-0.0586298149433875,-0.7697764815823231,1.493093069038106,1.4300346660216192,6.0,6.0,-0.3869613865306688,-0.7315958551679087,-0.1891628027474538,-0.7127231543105936,0.0493138358405989,-0.2749845195822158,-0.8783629362993891,-1.0056712515236133,-0.0386810385843685,-0.3378691436622571,2.004810546572605,1.898001944284775,-0.0580200990863834,-0.3712999583156624,-0.3605443941631485,-0.3667082798010576,1.1962949050894134,1.3387010005284925,0.6567842915316935,-0.1525502827778373,0.3586286758428937,0.1120356199084837,3.968603554105704,3.7976208518721264,17.84334140732495,14.513606491173528,23.03020928126001,20.000062241173968,3.881296658381668,3.841474901629393,4.286018754953961,3.940742824477024,3.7522336318086578,3.657671761759944,4.05283084465524,3.8802776804591264,,,,,,,,,5.245879675449999,5.156648933540347,6.52916573949531,6.408994886628176,38.47512282303666,37.04340013294318,-0.5337851231453032,-0.28307106271708005,39.393938064575195,9.090909004211426,21.590909004211426,13.636363506317139,39.01515197753906,-18.18181848526001,-22.3484845161438,31.81818199157715,16.346153736114502,0.0,4.06,2.6916666666666664,3.9966666666666666,2.3683333333333336,32094.0,31549.0,89.5,67.25,184.2,185.65,0.06333333333333302,0.3233333333333328,-4.946096434071789,1.7479923888154225,-94.69999999999999,-118.4,29,-0.3590816584926117,4.0201140108052895,0.0125601126878202,-0.7802837141968321
FR,France,2024-S1,20241,7.6628,1.6395,1.275,9.0846,13.7511,52.3874,-0.4664604553411615,-0.0574767913247424,-0.2524931291167264,-1.1011487062894063,-0.4184655079884951,0.8306120747283774,6,-0.244238752555359,-0.3590816584926117,-0.3368975159500959,0.2813896751739742,0.0019721557086069,-1.329940640111333,0.3104437254091006,5.777663001249805,0.784105066913343,1.1920578609468957,-0.3080807172226923,-0.423795459004447,-0.3216363375447715,-0.4355464858365521,-0.727070336506138,0.6702313264957431,-0.4227427619001356,0,Interest Rates Increased driven stress,0.0357487443112426,0.1158680873949789,-0.7802837141968321,0.4212020557042203,0.4212020557042203,1.972341575143728,0.356488255192385,0.34473722836028,1.19046798275883,7.4,1.99904942291462,-4.984694215057999,0.0029775554616199,-0.3480240014611453,0.0043797665685774,0.3909071301822288,0.0125601126878202,4.0201140108052895,16.55102115259128,22.722722317017315,3.3760908717273845,4.143132936648247,4.023175147511221,3.916248147727726,,,,,5.441761403977822,6.320021364722007,40.55493933596344,-0.11995778913702537,0.0,13.636363636363637,4.545454545454546,-31.81818181818182,8.333333333333332,4.756666666666667,4.83,32008.0,,,-0.07333333333333325,-0.2679628591013894,,-0.1034553600368069,0.1275582944459499,1.9439428371585543,2.654065693103637,-0.2194444305576894,-0.0406994588559448,-0.2360181383957132,-0.0661116977852786,-0.4405231897954447,0.0021029511805775,0.3370678297586377,0.1254553432653724,2.384466026953999,2.651962741923059,0.2210787592377553,-0.0428024100365223,0.2045050513997315,-0.0682146489658562,-0.3705108632047064,-0.0586298149433875,1.1315230582280922,1.493093069038106,6.0,6.0,-0.4882449941204351,-0.3869613865306688,-0.1000010641883863,-0.1891628027474538,-0.0314787345268686,0.0493138358405989,-1.07069735000733,-0.8783629362993891,-0.0967855737747032,-0.0386810385843685,1.3862135978261172,2.004810546572605,-0.0580200990863834,-0.0580200990863834,-0.3605443941631485,-0.3605443941631485,1.1962949050894134,1.1962949050894134,0.6567842915316935,0.6567842915316935,0.3586286758428937,0.3586286758428937,4.037482323218882,3.968603554105704,18.767902366950512,17.84334140732495,25.55006454457692,23.03020928126001,3.962008822117842,3.881296658381668,3.813630489304827,4.286018754953961,3.941917180561828,3.7522336318086578,4.367162294680402,4.05283084465524,,,,,,,,,5.519730150815115,5.245879675449999,6.507265051048286,6.52916573949531,41.880096341050965,38.47512282303666,0.12828669125700065,-0.5337851231453032,31.81818199157715,39.393938064575195,18.18181800842285,21.590909004211426,18.18181848526001,39.01515197753906,-31.818182468414307,-22.3484845161438,4.166666507720947,16.346153736114502,4.718333333333333,4.06,4.833333333333333,3.9966666666666666,31423.0,32094.0,88.75,89.5,188.2,184.2,-0.11500000000000021,0.06333333333333302,-0.39937874417572683,-4.946096434071789,-99.44999999999999,-94.69999999999999,26,-0.168541326040453,3.937567724087276,0.0125601126878202,-0.6134927543369909
FR,France,2024-S2,20242,6.7731,2.7976,0.8079,17.3301,14.7429,36.4153,-0.6004026548402682,1.1498611992928685,0.2009683234708574,-1.2006647527412204,-0.3419077616195309,0.1201308943668644,6,-0.1120024586784049,-0.168541326040453,-0.5180837525708613,1.915088758932294,0.6993164106345409,-1.480194795586554,0.4634176493093984,3.187137306753037,0.7111135962453092,1.0810905173300225,-0.1580171959805671,-0.2208254407131443,-0.1783082963069663,-0.244537022825325,-0.3729205024289164,0.4105489260514764,-0.216828324923218,0,Interest Rates Increased driven stress,0.0642469702785306,0.2188867768723852,-0.6134927543369909,0.4449514282965379,0.4449514282965379,1.694583271667013,0.3926673136238466,0.3689557315116659,1.19046798275883,7.4,1.99904942291462,-4.984694215057999,0.0029775554616199,-0.3480240014611453,0.0043797665685774,0.3909071301822288,0.0125601126878202,3.937567724087276,15.366330560134957,23.88468391390238,3.787987908108828,3.719027277369786,3.8623933028409896,4.216915898813231,,,,,5.387564026161608,6.1329234891725415,41.30783807702996,0.1433660254712037,-9.090909090909092,4.545454545454546,-9.090909090909092,-9.090909090909092,4.166666666666666,4.548333333333333,4.511666666666667,33134.0,,,0.03666666666666618,5.445056169048157,,-0.3590816584926117,-0.1034553600368069,1.1920578609468957,1.9439428371585543,-0.423795459004447,-0.2194444305576894,-0.4355464858365521,-0.2360181383957132,-0.7802837141968321,-0.4405231897954447,0.4212020557042203,0.3370678297586377,1.972341575143728,2.384466026953999,0.356488255192385,0.2210787592377553,0.34473722836028,0.2045050513997315,-0.727070336506138,-0.3705108632047064,0.6702313264957431,1.1315230582280922,6.0,6.0,-0.4664604553411615,-0.4882449941204351,-0.0574767913247424,-0.1000010641883863,-0.2524931291167264,-0.0314787345268686,-1.1011487062894063,-1.07069735000733,-0.4184655079884951,-0.0967855737747032,0.8306120747283774,1.3862135978261172,0.0029775554616199,-0.0580200990863834,-0.3480240014611453,-0.3605443941631485,0.0043797665685774,1.1962949050894134,0.3909071301822288,0.6567842915316935,0.0125601126878202,0.3586286758428937,4.0201140108052895,4.037482323218882,16.55102115259128,18.767902366950512,22.722722317017315,25.55006454457692,3.3760908717273845,3.962008822117842,4.143132936648247,3.813630489304827,4.023175147511221,3.941917180561828,3.916248147727726,4.367162294680402,,,,,,,,,5.441761403977822,5.519730150815115,6.320021364722007,6.507265051048286,40.55493933596344,41.880096341050965,-0.11995778913702537,0.12828669125700065,0.0,31.81818199157715,13.636363636363637,18.18181800842285,4.545454545454546,18.18181848526001,-31.81818181818182,-31.818182468414307,8.333333333333332,4.166666507720947,4.756666666666667,4.718333333333333,4.83,4.833333333333333,32008.0,31423.0,,88.75,,188.2,-0.07333333333333325,-0.11500000000000021,-0.2679628591013894,-0.39937874417572683,,-99.44999999999999,26,-0.7181964704365288,3.957974488137797,,-0.7295291643509209
FR,France,2025-S1,20251,6.8126,0.0,0.9603,5.2119,17.3204,44.1408,-0.5944560246500753,-0.624532498833665,-0.8944498267398536,-1.1681958050228378,-0.1429487060982517,0.4637815325974582,6,-0.4934668881245376,-0.7181964704365288,-0.51003962944338,-0.4859169092261038,-0.9852447564328908,-1.4311716029202648,0.8609678498064914,4.44014137339642,0.3147893875300454,0.4785674519679138,-0.4958922866666776,-0.6778220030294785,-0.4914462094334232,-0.6618475792118608,-1.1703055452085354,0.1257649340670418,-0.6804543846829372,2,Low SME financing pain,0.0444207648547554,0.2110747825715864,-0.7295291643509209,0.011332693914392,0.011332693914392,1.2080966163188347,0.0517071613214423,0.06768158513906,,7.542,,,,-0.3206717589429235,,,,3.957974488137797,15.912008449788756,20.911703769905756,3.233892532214936,3.965867013869324,3.815033668138348,4.170130592002034,,,,,5.48459438051318,6.233235770180968,41.78446915675401,-0.1508333457309763,5.0,5.0,-5.0,-10.0,4.545454545454546,4.118333333333333,3.72,33238.0,,,0.398333333333333,3.842789302674321,,-0.168541326040453,-0.3590816584926117,1.0810905173300225,1.1920578609468957,-0.2208254407131443,-0.423795459004447,-0.244537022825325,-0.4355464858365521,-0.6134927543369909,-0.7802837141968321,0.4449514282965379,0.4212020557042203,1.694583271667013,1.972341575143728,0.3926673136238466,0.356488255192385,0.3689557315116659,0.34473722836028,-0.3729205024289164,-0.727070336506138,0.4105489260514764,0.6702313264957431,6.0,6.0,-0.6004026548402682,-0.4664604553411615,1.1498611992928685,-0.0574767913247424,0.2009683234708574,-0.2524931291167264,-1.2006647527412204,-1.1011487062894063,-0.3419077616195309,-0.4184655079884951,0.1201308943668644,0.8306120747283774,0.0029775554616199,0.0029775554616199,-0.3480240014611453,-0.3480240014611453,0.0043797665685774,0.0043797665685774,0.3909071301822288,0.3909071301822288,0.0125601126878202,0.0125601126878202,3.937567724087276,4.0201140108052895,15.366330560134957,16.55102115259128,23.88468391390238,22.722722317017315,3.787987908108828,3.3760908717273845,3.719027277369786,4.143132936648247,3.8623933028409896,4.023175147511221,4.216915898813231,3.916248147727726,,,,,,,,,5.387564026161608,5.441761403977822,6.1329234891725415,6.320021364722007,41.30783807702996,40.55493933596344,0.1433660254712037,-0.11995778913702537,-9.090909090909092,0.0,4.545454545454546,13.636363636363637,-9.090909090909092,4.545454545454546,-9.090909090909092,-31.81818181818182,4.166666666666666,8.333333333333332,4.548333333333333,4.756666666666667,4.511666666666667,4.83,33134.0,32008.0,,,,,0.03666666666666618,-0.07333333333333325,5.445056169048157,-0.2679628591013894,,,22,,,,
GR,Greece,2009-S1,20091,30.1025,6.887612,,12.37183,32.3392,41.47635,2.911782518807548,0.4238521351076058,1.802438647813012,,1.0163631321415114,0.3452597614456225,5,1.2999392390630595,1.865936748043036,4.232917920600415,0.932695798405174,3.162097146994206,,3.177447753288835,4.007992427002275,3.102630209258181,4.716861153718671,1.374665799119554,1.852221312923293,1.4072020655036634,1.8684304062467725,2.714633482142374,0.6261927497807805,1.5783777692019232,1,Bank Loan Cost Too High driven stress,0.7425331086962532,0.9090082718714998,3.356298074614142,-1.4903613265711064,-1.4903613265711064,1.360563079104529,-1.5040767616908497,-1.4878676683673702,-4.11927606715011,9.546,1.21007269197809,,1.305031382319073,0.0653415791311387,-0.3222241817036823,,0.3493829265821763,,,,,,,,,,,,,,,,100.0,36.66666603088379,,-13.333332061767578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.8214886593948676,,0.3493829265821763,1.1327555316474174
GR,Greece,2009-S2,20092,32.37893,3.1586,,25.8377,9.876547,57.78281,3.2544935913103594,2.395576885300798,0.3423201794281302,,-0.7175450057371426,1.0706141574435062,5,1.26909196154913,1.8214886593948676,4.696509900628074,3.600718293221577,0.9166907962905828,,-0.2871622191055892,6.652748195892013,3.115900993385332,4.737036437883042,1.3775220066824885,1.8560845069660157,1.3640661809434858,1.810944361818918,2.72027380336609,-0.3492463190841585,1.5816572386733023,3,Broad SME financing pain,0.3626143295814082,0.6250423024336809,1.1327555316474174,0.68873312774745,0.68873312774745,3.604280906235625,0.7233289753185981,0.6781888301715007,-4.11927606715011,9.546,1.21007269197809,,1.305031382319073,0.0653415791311387,-0.3222241817036823,,0.3493829265821763,,,,,,,,,,,,,,,,30.0,0.0,,20.0,,,3.0,,,,,,,1.865936748043036,,4.716861153718671,,1.852221312923293,,1.8684304062467725,,3.356298074614142,,-1.4903613265711064,,1.360563079104529,,-1.5040767616908497,,-1.4878676683673702,,2.714633482142374,,0.6261927497807805,,5.0,,2.911782518807548,,0.4238521351076058,,1.802438647813012,,,,1.0163631321415114,,0.3452597614456225,,1.305031382319073,,0.0653415791311387,,-0.3222241817036823,,,,0.3493829265821763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,36.66666603088379,,,,-13.333332061767578,,,,,,,,,,,,,,,,,,,,8,2.2012087329486247,,-0.1210258488645875,0.7610234829998275
GR,Greece,2010-S1,20101,33.27137,0.0,12.56154,13.06925,59.88694,72.58605,3.388848291232786,0.5259710680305983,-0.8944498267398536,1.3034580993630458,3.142792746941033,1.7291013587742496,6,1.5326202896003098,2.2012087329486247,4.878254134650595,1.0708771597531492,-0.9852447564328908,2.300651387157569,7.426374837766739,9.053695696959648,3.9574347433091344,6.016401875218819,1.8605983721648507,2.5094746042158924,1.9457146665861025,2.586091806411115,4.391011215332981,-1.1051952808104624,2.5530792765173755,3,Broad SME financing pain,0.2990994728377089,0.620198322154093,0.7610234829998275,1.4401852499487973,1.4401852499487973,5.255378392218992,1.748451121216065,1.8250683234112877,-5.6937412158003,12.719,4.71298907760395,23.589852180232995,1.6911212489462266,0.6765293644150708,1.1278392703007531,-3.979593279120401,-0.1210258488645875,,,,,,,,,,,,,,,,20.0,40.0,,-30.0,,,3.89,,,,,,,1.8214886593948676,1.865936748043036,4.737036437883042,4.716861153718671,1.8560845069660157,1.852221312923293,1.810944361818918,1.8684304062467725,1.1327555316474174,3.356298074614142,0.68873312774745,-1.4903613265711064,3.604280906235625,1.360563079104529,0.7233289753185981,-1.5040767616908497,0.6781888301715007,-1.4878676683673702,2.72027380336609,2.714633482142374,-0.3492463190841585,0.6261927497807805,5.0,5.0,3.2544935913103594,2.911782518807548,2.395576885300798,0.4238521351076058,0.3423201794281302,1.802438647813012,,,-0.7175450057371426,1.0163631321415114,1.0706141574435062,0.3452597614456225,1.305031382319073,1.305031382319073,0.0653415791311387,0.0653415791311387,-0.3222241817036823,-0.3222241817036823,,,0.3493829265821763,0.3493829265821763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,100.0,0.0,36.66666603088379,,,20.0,-13.333332061767578,,,,,3.0,,,,,,,,,,,,,,9,2.6052421094839686,,-0.1210258488645875,1.0831881394244005
GR,Greece,2010-S2,20102,29.44826,2.651478,11.24182,24.48672,55.87164,75.71288,2.8132882571459814,2.197761170236268,0.1437533209883404,1.0222906473754876,2.832848888304915,1.868191013183488,6,1.8130222162057468,2.6052421094839686,4.099682803766911,3.333045648970067,0.6113297624881914,1.8761311258350275,6.80706026160535,9.560838368075112,4.381347995123442,6.660867962109512,2.0430781783150245,2.75628961485618,2.0917693220551383,2.780734955584856,4.821663465364192,-0.3666649831363359,2.80347475059427,3,Broad SME financing pain,0.3541451490852484,0.5197611348289679,1.0831881394244005,1.522053970059568,1.522053970059568,5.577679822685111,1.6731014754317797,1.6975468161604554,-5.6937412158003,12.719,4.71298907760395,23.589852180232995,1.6911212489462266,0.6765293644150708,1.1278392703007531,-3.979593279120401,-0.1210258488645875,,,,,,,,,,,,,,,,30.0,30.0,,-40.0,,,4.883333333333334,,,,,,,2.2012087329486247,1.8214886593948676,6.016401875218819,4.737036437883042,2.5094746042158924,1.8560845069660157,2.586091806411115,1.810944361818918,0.7610234829998275,1.1327555316474174,1.4401852499487973,0.68873312774745,5.255378392218992,3.604280906235625,1.748451121216065,0.7233289753185981,1.8250683234112877,0.6781888301715007,4.391011215332981,2.72027380336609,-1.1051952808104624,-0.3492463190841585,6.0,5.0,3.388848291232786,3.2544935913103594,0.5259710680305983,2.395576885300798,-0.8944498267398536,0.3423201794281302,1.3034580993630458,,3.142792746941033,-0.7175450057371426,1.7291013587742496,1.0706141574435062,1.6911212489462266,1.305031382319073,0.6765293644150708,0.0653415791311387,1.1278392703007531,-0.3222241817036823,-3.979593279120401,,-0.1210258488645875,0.3493829265821763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,40.0,0.0,,,-30.0,20.0,,,,,3.89,3.0,,,,,,,,,,,,,9,3.633208688614443,,0.9030764222398032,0.4235933446842546
GR,Greece,2011-S1,20111,31.52797,3.73431,27.20639,21.11843,62.47178,78.5426,3.1263836058256342,1.7045631251914084,0.5677431073870266,4.423555664937553,3.3423183822751263,1.9940644303103887,6,2.5264380526545227,3.633208688614443,4.523213014132845,2.6656789293251326,1.2633517590773966,7.011526079538845,7.825057150182997,10.019792567474775,5.551436583288665,8.439728166415218,2.7439818001692684,3.704304294044322,2.786871453714313,3.707079052382277,6.475795657712907,-0.6881014665688215,3.765241964068697,3,Broad SME financing pain,0.2414455068315706,0.3489826909138579,0.4235933446842546,3.2096153439301887,3.2096153439301887,8.016134821730963,3.280710949360067,3.2834857076980226,-9.87677875300243,17.973,3.3298532335065,6.387105197685003,2.716884446194089,1.6885623375892842,0.5552778626368149,-1.3484189574609748,0.9030764222398032,,,,,,,,,,,,,,,,40.0,20.0,,0.0,,,5.46,,,,,,,2.6052421094839686,2.2012087329486247,6.660867962109512,6.016401875218819,2.75628961485618,2.5094746042158924,2.780734955584856,2.586091806411115,1.0831881394244005,0.7610234829998275,1.522053970059568,1.4401852499487973,5.577679822685111,5.255378392218992,1.6731014754317797,1.748451121216065,1.6975468161604554,1.8250683234112877,4.821663465364192,4.391011215332981,-0.3666649831363359,-1.1051952808104624,6.0,6.0,2.8132882571459814,3.388848291232786,2.197761170236268,0.5259710680305983,0.1437533209883404,-0.8944498267398536,1.0222906473754876,1.3034580993630458,2.832848888304915,3.142792746941033,1.868191013183488,1.7291013587742496,1.6911212489462266,1.6911212489462266,0.6765293644150708,0.6765293644150708,1.1278392703007531,1.1278392703007531,-3.979593279120401,-3.979593279120401,-0.1210258488645875,-0.1210258488645875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,30.0,40.0,,,-40.0,-30.0,,,,,4.883333333333334,3.89,,,,,,,,,,,,,9,3.637166241977832,,0.9030764222398032,2.257957111631798
GR,Greece,2011-S2,20112,36.68414,4.010295,17.24769,33.83744,54.11898,79.35793,3.9026326232374697,3.5669297465054948,0.6758067970445557,2.301846284077602,2.6975598181788536,2.030332461488765,6,2.5291846217554568,3.637166241977832,5.573260263404388,5.1857244066537245,1.4295347779839973,3.8080663104720793,6.53673229481457,10.152031491253997,5.447558257430459,8.281804209350721,2.78092544099753,3.75427280999405,2.81686286831044,3.747047811792368,6.562982631344074,-0.6639240639843559,3.815935356693776,3,Broad SME financing pain,0.5548684476228806,0.7150665629513893,2.257957111631798,1.379209130346034,1.379209130346034,6.023847097718923,1.496315698362252,1.48909070016057,-9.87677875300243,17.973,3.3298532335065,6.387105197685003,2.716884446194089,1.6885623375892842,0.5552778626368149,-1.3484189574609748,0.9030764222398032,,,,,,,,,,,,,,,,20.0,10.0,,-20.0,,,5.88,,,,,,,3.633208688614443,2.6052421094839686,8.439728166415218,6.660867962109512,3.704304294044322,2.75628961485618,3.707079052382277,2.780734955584856,0.4235933446842546,1.0831881394244005,3.2096153439301887,1.522053970059568,8.016134821730963,5.577679822685111,3.280710949360067,1.6731014754317797,3.2834857076980226,1.6975468161604554,6.475795657712907,4.821663465364192,-0.6881014665688215,-0.3666649831363359,6.0,6.0,3.1263836058256342,2.8132882571459814,1.7045631251914084,2.197761170236268,0.5677431073870266,0.1437533209883404,4.423555664937553,1.0222906473754876,3.3423183822751263,2.832848888304915,1.9940644303103887,1.868191013183488,2.716884446194089,1.6911212489462266,1.6885623375892842,0.6765293644150708,0.5552778626368149,1.1278392703007531,-1.3484189574609748,-3.979593279120401,0.9030764222398032,-0.1210258488645875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,20.0,30.0,,,0.0,-40.0,,,,,5.46,4.883333333333334,,,,,,,,,,,,,9,2.9695789942740523,,1.1525761060701656,1.018630450503462
